# zHD       = redshift in CMB frame with VPEC correction
# zHEL      = helio redshift (beware: no VPEC corr) 
# MU        = distance modulus corrected for bias and contamination
# MUERR     = stat-uncertainty on MU 
# MUERR_SYS = sqrt(COVSYS_DIAG) for 'ALL' sys (diagnostic)
# PROB1A_BEAMS = SNIa BEAMS probability from BBC (diagnostic)
# ISDATA_REAL: 1   # flag for cosmology fitter to choose blind option
#
VARNAMES: CID IDSURVEY zHD zHEL MU MUERR MUERR_VPEC MUERR_SYS PROBIA_BEAMS
SN: 1848092     10 0.58770 0.58883 42.68759   0.15160  0.00450  0.02337  0.99999
SN: 1257129     10 0.58817 0.58932 42.49971   0.16720  0.00450  0.05152  0.99972
SN: 1294971     10 0.58822 0.58877 42.99760   0.18190  0.00450  0.05663  0.99997
SN: 1303118     10 0.58838 0.58967 42.81522   0.24650  0.00450  0.06133  0.99999
SN: 1302073     10 0.58845 0.58900 42.62525   0.20110  0.00450  0.05378  0.99971
SN: 1255657     10 0.58881 0.59011 43.06676   0.20060  0.00450  0.02313  0.99985
SN: 1333576     10 0.58893 0.59011 42.61215   0.29530  0.00450  0.01472  0.99949
SN: 1370806     10 0.58895 0.58950 42.89359   0.18730  0.00450  0.02665  0.99999
SN: 1324536     10 0.58899 0.58955 42.98917   0.22370  0.00450  0.04718  0.99865
SN: 1575072     10 0.59028 0.59156 42.71287   0.13240  0.00450  0.03159  0.99996
SN: 1946322     10 0.59043 0.59098 42.73965   0.12570  0.00450  0.02703  1.00000
SN: 1253997     10 0.59079 0.59134 42.63237   0.15510  0.00450  0.03297  1.00000
SN: 1260639     10 0.59141 0.59196 42.59666   0.21100  0.00450  0.06421  0.99938
SN: 1896244     10 0.59156 0.59211 43.15741   0.20490  0.00450  0.05117  0.99777
SN: 1879187     10 0.59157 0.59271 42.74459   0.18520  0.00450  0.09085  0.99910
SN: 1299439     10 0.59158 0.59271 42.85644   0.15690  0.00450  0.02787  1.00000
SN: 1595110     10 0.59269 0.59325 42.69514   0.15800  0.00450  0.02380  1.00000
SN: 1889226     10 0.59276 0.59338 42.34003   0.17740  0.00450  0.03514  0.99996
SN: 1625059     10 0.59279 0.59391 42.86566   0.19880  0.00450  0.04390  1.00000
SN: 1264083     10 0.59390 0.59502 42.69545   0.21370  0.00450  0.02987  1.00000
SN: 1290191     10 0.59506 0.59567 42.37634   0.23430  0.00450  0.01753  0.99995
SN: 1319653     10 0.59552 0.59613 42.66076   0.14530  0.00450  0.01964  1.00000
SN: 1433226     10 0.59618 0.59750 42.73926   0.21890  0.00450  0.04974  1.00000
SN: 1309051     10 0.59629 0.59756 42.50248   0.19400  0.00450  0.03400  0.99935
SN: 1252313     10 0.59692 0.59808 42.71076   0.13190  0.00450  0.01632  1.00000
SN: 1341423     10 0.59710 0.59825 42.50759   0.13880  0.00450  0.02637  1.00000
SN: 1258591     10 0.59750 0.59880 42.52028   0.22760  0.00450  0.07383  0.97841
SN: 1251126     10 0.59788 0.59845 42.74560   0.12250  0.00450  0.02517  1.00000
SN: 1261236     10 0.59789 0.59850 42.48467   0.20060  0.00450  0.18454  0.99993
SN: 1500076     10 0.59892 0.60024 42.70504   0.16100  0.00450  0.07613  1.00000
SN: 1290323     10 0.59909 0.59969 42.43470   0.19990  0.00450  0.03488  0.99980
SN: 1338223     10 0.59952 0.60072 42.66588   0.16980  0.00450  0.01692  1.00000
SN: 1339220     10 0.59992 0.60052 42.88706   0.17360  0.00450  0.10402  1.00000
SN: 1450127     10 0.60009 0.60139 42.75416   0.18040  0.00450  0.02008  1.00000
SN: 1336953     10 0.60013 0.60141 42.70704   0.18980  0.00450  0.02335  0.99996
SN: 1876301     10 0.60073 0.60195 42.80282   0.22110  0.00450  0.03390  0.99992
SN: 1305873     10 0.60092 0.60153 42.80329   0.17390  0.00450  0.03938  0.99998
SN: 1292800     10 0.60097 0.60225 42.36499   0.24160  0.00450  0.03230  0.99739
SN: 1338233     10 0.60148 0.60279 42.92765   0.18360  0.00440  0.02897  1.00000
SN: 1255545     10 0.60182 0.60314 42.58459   0.13510  0.00440  0.02414  1.00000
SN: 1259330     10 0.60243 0.60357 42.90358   0.21670  0.00440  0.06623  0.99980
SN: 1674022     10 0.60262 0.60394 42.53241   0.15630  0.00440  0.02539  1.00000
SN: 1574019     10 0.60433 0.60551 42.46028   0.10770  0.00440  0.01270  0.99989
SN: 1303314     10 0.60491 0.60620 42.95536   0.26490  0.00440  0.15695  0.99801
SN: 1252199     10 0.60498 0.60560 42.70091   0.18440  0.00440  0.03932  0.99999
SN: 1864084     10 0.60535 0.60665 42.70282   0.14040  0.00440  0.03154  1.00000
SN: 1254889     10 0.60551 0.60613 42.84091   0.13830  0.00440  0.04572  0.99999
SN: 1335585     10 0.60557 0.60687 42.94343   0.20990  0.00440  0.04743  0.99796
SN: 1549078     10 0.60558 0.60616 42.78171   0.22030  0.00440  0.05250  0.99248
SN: 1335387     10 0.60582 0.60642 42.61012   0.14900  0.00440  0.04481  1.00000
SN: 1335564     10 0.60619 0.60750 42.83346   0.14940  0.00440  0.04121  1.00000
SN: 1306059     10 0.60631 0.60760 42.85183   0.18800  0.00440  0.02872  0.99998
SN: 1839117     10 0.60674 0.60800 42.81319   0.15310  0.00440  0.03937  0.99996
SN: 1641368     10 0.60706 0.60833 42.96878   0.21310  0.00440  0.02966  0.99988
SN: 1335675     10 0.60735 0.60791 42.68164   0.14540  0.00440  0.04750  1.00000
SN: 1293046     10 0.60736 0.60863 42.86962   0.19340  0.00440  0.05282  0.99997
SN: 1929034     10 0.60827 0.60889 42.59123   0.16190  0.00440  0.06444  0.98507
SN: 1246334     10 0.60861 0.60919 41.73450  104.23590  0.00440  0.04689  0.00000
SN: 1306110     10 0.60864 0.60994 42.60780   0.12880  0.00440  0.02141  1.00000
SN: 1320843     10 0.60874 0.60989 42.88764   0.19400  0.00440  0.04338  0.99997
SN: 1531033     10 0.60888 0.61002 43.00343   0.22380  0.00440  0.03113  0.99998
SN: 1770680     10 0.60911 0.61041 42.61015   0.14010  0.00440  0.06147  0.99993
SN: 1340132     10 0.60943 0.61054 42.78539   0.18960  0.00440  0.09561  0.99977
SN: 1298246     10 0.60946 0.61058 42.57684   0.15320  0.00440  0.06032  0.99008
SN: 1301397     10 0.60955 0.61076 43.04772   0.17810  0.00440  0.01990  0.99997
SN: 1298763     10 0.60960 0.61093 43.05801   0.21170  0.00440  0.03336  0.98856
SN: 1602033     10 0.60967 0.61096 42.77731   0.14200  0.00440  0.02776  1.00000
SN: 1879313     10 0.60969 0.61028 42.99836   0.21840  0.00440  0.03055  0.99992
SN: 1297377     10 0.60981 0.61044 42.52762   0.20310  0.00440  0.04835  0.99999
SN: 1316461     10 0.60984 0.61047 42.58974   0.18250  0.00440  0.02369  0.99999
SN: 1936215     10 0.61011 0.61124 42.69417   0.14350  0.00440  0.02567  1.00000
SN: 1431108     10 0.61052 0.61115 42.66994   0.14610  0.00440  0.03065  1.00000
SN: 1261144     10 0.61069 0.61126 42.70403   0.16180  0.00440  0.01986  0.99920
SN: 1443078     10 0.61096 0.61215 43.10780   0.18550  0.00440  0.05577  0.99997
SN: 1329365     10 0.61101 0.61230 42.92020   0.15450  0.00440  0.01997  1.00000
SN: 1413048     10 0.61122 0.61185 42.74794   0.23250  0.00440  0.05741  0.99328
SN: 1959025     10 0.61137 0.61194 43.12376   0.23560  0.00440  0.07056  0.99998
SN: 1644180     10 0.61154 0.61220 42.83428   0.14130  0.00440  0.05149  1.00000
SN: 1332008     10 0.61156 0.61272 42.98004   0.21450  0.00440  0.04276  0.99918
SN: 1904321     10 0.61177 0.61233 42.93865   0.20050  0.00440  0.04007  0.99998
SN: 1289470     10 0.61207 0.61268 42.54332   0.20230  0.00440  0.11435  1.00000
SN: 1534078     10 0.61224 0.61356 42.71488   0.17750  0.00440  0.02287  1.00000
SN: 1315570     10 0.61273 0.61334 42.81640   0.12660  0.00440  0.03834  1.00000
SN: 1644061     10 0.61287 0.61349 42.52720   0.18360  0.00440  0.03566  0.97432
SN: 1338649     10 0.61327 0.61443 43.13211   0.20300  0.00440  0.03506  0.99925
SN: 1262803     10 0.61343 0.61470 43.12349   0.22180  0.00440  0.04192  0.99997
SN: 1891030     10 0.61377 0.61497 43.01292   0.18430  0.00440  0.04401  0.99952
SN: 1296781     10 0.61378 0.61508 43.28300  166.01220  0.00440  0.08674  0.00000
SN: 1257905     10 0.61393 0.61509 42.71424   0.14770  0.00440  0.04851  1.00000
SN: 1849276     10 0.61412 0.61542 42.94772   0.17570  0.00440  0.03290  0.99999
SN: 1258433     10 0.61445 0.61572 43.05427   0.24190  0.00440  0.02500  1.00000
SN: 1331925     10 0.61496 0.61628 42.83540   0.23900  0.00440  0.14836  0.99980
SN: 1311113     10 0.61533 0.61596 42.80310   0.13850  0.00440  0.04123  1.00000
SN: 1316626     10 0.61601 0.61667 42.80361   0.19020  0.00440  0.11201  1.00000
SN: 1305219     10 0.61633 0.61748 43.03829   0.16660  0.00440  0.02516  0.99995
SN: 1387162     10 0.61750 0.61809 43.18812   0.20530  0.00430  0.02599  0.99893
SN: 1300084     10 0.61843 0.61958 43.05034   0.16860  0.00430  0.04339  0.99996
SN: 1812092     10 0.61870 0.61933 42.24300   0.40590  0.00430  0.02475  0.98747
SN: 1331883     10 0.61882 0.62011 42.91371   0.23060  0.00430  0.03215  1.00000
SN: 1305409     10 0.61935 0.62066 42.73590   0.15840  0.00430  0.03499  0.99999
SN: 1256335     10 0.61939 0.62070 42.91156   0.17440  0.00430  0.04199  1.00000
SN: 1256807     10 0.61943 0.62074 42.62505   0.21830  0.00430  0.02368  1.00000
SN: 1594042     10 0.61981 0.62112 42.94894   0.14630  0.00430  0.03665  0.99999
SN: 1338849     10 0.62002 0.62065 42.89594   0.16810  0.00430  0.03420  1.00000
SN: 1260463     10 0.62023 0.62154 42.87937   0.22810  0.00430  0.03195  0.99989
SN: 1301915     10 0.62043 0.62104 43.12893   0.22130  0.00430  0.03150  0.99999
SN: 1334253     10 0.62076 0.62135 42.94928   0.20290  0.00430  0.01689  1.00000
SN: 1258249     10 0.62104 0.62237 42.88854   0.19080  0.00430  0.05212  0.99980
SN: 1249758     10 0.62139 0.62198 42.97460  164.74100  0.00430  0.14563  0.00000
SN: 1261456     10 0.62162 0.62298 42.96966   0.15440  0.00430  0.02452  1.00000
SN: 1579110     10 0.62217 0.62336 42.97128   0.18720  0.00430  0.05278  1.00000
SN: 1335818     10 0.62253 0.62317 42.72896   0.19790  0.00430  0.04170  1.00000
SN: 1598039     10 0.62292 0.62354 42.94889   0.18980  0.00430  0.05205  0.99748
SN: 1267094     10 0.62318 0.62380 42.80782   0.19560  0.00430  0.02988  1.00000
SN: 1332632     10 0.62320 0.62383 42.60193   0.14830  0.00430  0.02743  0.99998
SN: 1904061     10 0.62336 0.62470 42.90044   0.14710  0.00430  0.04179  0.99985
SN: 1849109     10 0.62398 0.62530 42.63122   0.11540  0.00430  0.02276  1.00000
SN: 1255130     10 0.62411 0.62529 42.99430   0.16000  0.00430  0.05705  1.00000
SN: 1899029     10 0.62411 0.62548 42.79909   0.12370  0.00430  0.02894  1.00000
SN: 1833321     10 0.62480 0.62542 42.96082   0.13900  0.00430  0.04523  0.99997
SN: 1258118     10 0.62518 0.62638 42.90167   0.16400  0.00430  0.04040  0.99999
SN: 1916193     10 0.62565 0.62696 42.90809   0.20920  0.00430  0.04335  0.99113
SN: 1280762     10 0.62617 0.62682 43.14135   0.22740  0.00430  0.02919  0.99974
SN: 1251114     10 0.62632 0.62692 42.85492   0.13130  0.00430  0.03060  1.00000
SN: 1321116     10 0.62684 0.62816 42.80666   0.16580  0.00430  0.07902  1.00000
SN: 1310073     10 0.62703 0.62819 42.89211   0.15080  0.00430  0.02845  1.00000
SN: 1891107     10 0.62735 0.62870 42.69139   0.14010  0.00430  0.07436  1.00000
SN: 1334858     10 0.62737 0.62800 43.02871   0.27180  0.00430  0.21159  0.99907
SN: 1305687     10 0.62740 0.62859 43.23016   0.15530  0.00430  0.06169  0.99707
SN: 1294667     10 0.62818 0.62950 42.88729   0.19930  0.00430  0.03400  0.99998
SN: 1370308     10 0.62863 0.62927 42.97608   0.22720  0.00430  0.04046  0.99997
SN: 1590044     10 0.62931 0.63048 42.93122   0.14000  0.00430  0.02080  1.00000
SN: 1380034     10 0.62935 0.63065 43.60796  195.65300  0.00430  0.04878  0.00000
SN: 1375087     10 0.62952 0.63016 43.00188   0.16360  0.00430  0.02582  0.99999
SN: 1481029     10 0.62997 0.63133 42.87851   0.16850  0.00430  0.04441  1.00000
SN: 1251603     10 0.63033 0.63165 42.97638   0.19990  0.00430  0.05943  1.00000
SN: 1311001     10 0.63094 0.63159 42.90976   0.18750  0.00430  0.13229  1.00000
SN: 1280790     10 0.63211 0.63278 42.82477   0.20320  0.00430  0.03403  0.99940
SN: 1559147     10 0.63231 0.63360 42.72385   0.20020  0.00430  0.04223  0.99844
SN: 1442085     10 0.63355 0.63476 43.08128   0.18730  0.00430  0.03389  0.99999
SN: 1330642     10 0.63391 0.63521 42.69892   0.15120  0.00430  0.03462  1.00000
SN: 1880486     10 0.63407 0.63527 43.17089   0.17410  0.00430  0.01908  0.99990
SN: 1313177     10 0.63498 0.63620 42.91007   0.16360  0.00420  0.03665  0.99819
SN: 1304183     10 0.63502 0.63618 42.75453   0.16190  0.00420  0.02043  1.00000
SN: 1297580     10 0.63561 0.63626 43.07278   0.17530  0.00420  0.06482  1.00000
SN: 1900801     10 0.63579 0.63644 44.55753  284.04610  0.00420  0.12094  0.00000
SN: 1249304     10 0.63681 0.63802 42.80770   0.12730  0.00420  0.05077  1.00000
SN: 1340460     10 0.63779 0.63843 42.92383   0.16700  0.00420  0.03723  0.99999
SN: 1343871     10 0.63786 0.63900 42.89910   0.16420  0.00420  0.03580  1.00000
SN: 1292316     10 0.63883 0.64005 42.68247  135.09810  0.00420  0.03113  0.00000
SN: 1528034     10 0.63890 0.64009 42.93672   0.16710  0.00420  0.02999  0.99999
SN: 1892149     10 0.64025 0.64141 42.80579   0.12750  0.00420  0.01737  1.00000
SN: 1311631     10 0.64039 0.64177 43.18539   0.17130  0.00420  0.02541  0.99996
SN: 1500086     10 0.64129 0.64266 42.77199   0.15840  0.00420  0.04286  1.00000
SN: 1810306     10 0.64130 0.64245 42.95707   0.16600  0.00420  0.02566  0.99991
SN: 1578063     10 0.64298 0.64434 43.27651   0.16030  0.00420  0.04919  0.97945
SN: 1250397     10 0.64304 0.64442 42.83484   0.12520  0.00420  0.04381  0.99998
SN: 1904352     10 0.64337 0.64396 43.09461   0.25060  0.00420  0.06035  0.99995
SN: 1257839     10 0.64421 0.64538 42.90101   0.16190  0.00420  0.04638  0.99997
SN: 1317496     10 0.64429 0.64554 43.22494   0.19110  0.00420  0.02869  1.00000
SN: 1420185     10 0.64453 0.64519 43.02120   0.21250  0.00420  0.03650  0.99992
SN: 1880513     10 0.64458 0.64577 42.89274   0.14210  0.00420  0.04741  1.00000
SN: 1878612     10 0.64488 0.64605 42.50157   0.12010  0.00420  0.04050  0.83760
SN: 1452065     10 0.64509 0.64645 42.70153   0.14150  0.00420  0.05618  0.99904
SN: 1302719     10 0.64527 0.64645 43.19185   0.15350  0.00420  0.03018  0.99982
SN: 1876263     10 0.64639 0.64763 42.95946   0.27650  0.00420  0.02147  1.00000
SN: 1473025     10 0.64649 0.64709 42.86017   0.17010  0.00420  0.07508  0.99816
SN: 1305946     10 0.64663 0.64800 43.09591   0.18190  0.00420  0.05852  0.99997
SN: 1282463     10 0.64685 0.64804 42.84583   0.16040  0.00420  0.02192  0.99964
SN: 1879188     10 0.64727 0.64846 42.97423   0.13110  0.00420  0.06678  0.99915
SN: 1899158     10 0.64747 0.64881 42.79297   0.16090  0.00420  0.03510  1.00000
SN: 1370402     10 0.64766 0.64833 42.87427   0.14390  0.00420  0.04109  0.99999
SN: 1336693     10 0.64795 0.64929 42.77160   0.11750  0.00420  0.01567  1.00000
SN: 1339102     10 0.64795 0.64929 43.21045   0.14660  0.00420  0.03234  0.99999
SN: 1338266     10 0.64845 0.64980 43.18961   0.12560  0.00420  0.02399  1.00000
SN: 1296671     10 0.64852 0.64986 42.97374   0.14840  0.00420  0.04756  0.99998
SN: 1334707     10 0.64922 0.64989 42.86890   0.13920  0.00420  0.04922  1.00000
SN: 1255139     10 0.64989 0.65054 42.95061   0.19490  0.00420  0.08376  1.00000
SN: 1336925     10 0.64997 0.65056 42.81331   0.18100  0.00420  0.05298  0.99502
SN: 1297064     10 0.65045 0.65109 43.03727   0.18760  0.00420  0.03779  0.99897
SN: 1370898     10 0.65069 0.65193 43.14121   0.17200  0.00420  0.04498  0.99983
SN: 1928108     10 0.65080 0.65210 43.86609  258.42890  0.00420  0.03139  0.00000
SN: 1340125     10 0.65134 0.65254 43.29690   0.20080  0.00420  0.03516  0.99979
SN: 1265578     10 0.65135 0.65197 42.95069   0.18500  0.00420  0.04173  0.99999
SN: 1309551     10 0.65135 0.65259 43.25416   0.22510  0.00420  0.05392  0.99994
SN: 1263090     10 0.65206 0.65341 42.78664   0.14660  0.00420  0.03018  0.99998
SN: 1575019     10 0.65214 0.65338 42.81070   0.15520  0.00420  0.03562  0.99995
SN: 1303753     10 0.65242 0.65363 42.94811   0.13910  0.00410  0.04216  1.00000
SN: 1342707     10 0.65243 0.65375 43.00474   0.13390  0.00410  0.04591  0.98755
SN: 1559124     10 0.65253 0.65311 42.81605   0.14180  0.00410  0.03426  0.99995
SN: 1890041     10 0.65258 0.65380 42.93650   0.15710  0.00410  0.05636  0.99999
SN: 1533036     10 0.65325 0.65446 43.37572   0.19280  0.00410  0.04167  0.94896
SN: 1340521     10 0.65356 0.65415 43.04152   0.13800  0.00410  0.03488  1.00000
SN: 1261587     10 0.65387 0.65455 42.86052   0.15030  0.00410  0.04473  0.99997
SN: 1331707     10 0.65395 0.65516 43.23151   0.14340  0.00410  0.02637  0.99992
SN: 1340141     10 0.65405 0.65523 43.12871   0.14550  0.00410  0.04218  1.00000
SN: 1257216     10 0.65434 0.65557 42.96026   0.13230  0.00410  0.04678  0.99999
SN: 1833564     10 0.65461 0.65526 42.88506   0.23190  0.00410  0.04936  0.99649
SN: 1284567     10 0.65483 0.65602 42.82703   0.15190  0.00410  0.05209  0.99994
SN: 1263039     10 0.65514 0.65650 42.91898   0.16600  0.00410  0.04451  0.99999
SN: 1643213     10 0.65526 0.65590 43.03673   0.18000  0.00410  0.02615  1.00000
SN: 1370113     10 0.65553 0.65674 42.88045   0.14090  0.00410  0.01971  0.99999
SN: 1920457     10 0.65573 0.65692 43.04605   0.13670  0.00410  0.03513  1.00000
SN: 1574028     10 0.65589 0.65712 43.11111   0.19700  0.00410  0.04202  0.99973
SN: 1300590     10 0.65633 0.65770 42.77532   0.12080  0.00410  0.03316  0.99999
SN: 1370391     10 0.65692 0.65749 42.83372   0.14520  0.00410  0.01912  0.99997
SN: 1287883     10 0.65718 0.65842 42.85618   0.21810  0.00410  0.02077  1.00000
SN: 1296173     10 0.65763 0.65898 42.69293   0.27490  0.00410  0.04988  0.97610
SN: 1564017     10 0.65792 0.65916 43.06036   0.17350  0.00410  0.01627  0.99898
SN: 1430255     10 0.65806 0.65938 42.84287   0.15450  0.00410  0.03082  1.00000
SN: 1304991     10 0.65866 0.65984 42.95436   0.15130  0.00410  0.04572  0.99987
SN: 1259667     10 0.65871 0.65939 43.31722   0.19420  0.00410  0.09080  0.99999
SN: 1390173     10 0.65875 0.65938 43.18384   0.18100  0.00410  0.02657  0.99999
SN: 1334686     10 0.65904 0.66040 42.95027   0.14870  0.00410  0.01994  1.00000
SN: 1333949     10 0.65927 0.66047 42.88754   0.14210  0.00410  0.04540  1.00000
SN: 1642138     10 0.65971 0.66033 42.98619   0.14750  0.00410  0.04387  0.99999
SN: 1319776     10 0.65980 0.66040 43.22343   0.18170  0.00410  0.04574  0.99113
SN: 1314709     10 0.65988 0.66048 43.05977   0.16590  0.00410  0.04284  0.99995
SN: 1318847     10 0.65992 0.66107 43.02719   0.15370  0.00410  0.02663  1.00000
SN: 1263852     10 0.66083 0.66144 43.02636   0.21130  0.00410  0.04604  0.99966
SN: 1261191     10 0.66147 0.66212 42.93365   0.13360  0.00410  0.06773  0.99783
SN: 1639025     10 0.66190 0.66310 42.93413   0.11200  0.00410  0.03093  1.00000
SN: 1434258     10 0.66195 0.66260 43.00554   0.19390  0.00410  0.03767  1.00000
SN: 1286337     10 0.66296 0.66422 42.73191   0.19180  0.00410  0.03257  0.99999
SN: 1264038     10 0.66362 0.66425 42.87518   0.15400  0.00410  0.02546  0.99980
SN: 1310475     10 0.66375 0.66511 42.93142   0.12470  0.00410  0.02794  0.99999
SN: 1314369     10 0.66386 0.66520 43.41603   0.22030  0.00410  0.08470  0.99827
SN: 1910032     10 0.66455 0.66579 43.05467   0.17820  0.00410  0.03243  1.00000
SN: 1945100     10 0.66460 0.66526 43.56641  201.34920  0.00410  0.02211  0.00000
SN: 1340751     10 0.66480 0.66614 43.72406  265.35790  0.00410  0.05807  0.00000
SN: 1250823     10 0.66487 0.66553 43.13460   0.21120  0.00410  0.08692  0.98517
SN: 1905127     10 0.66579 0.66712 43.28715   0.14810  0.00410  0.05735  0.99994
SN: 1252939     10 0.66666 0.66800 42.87684   0.13530  0.00410  0.04106  1.00000
SN: 1255423     10 0.66681 0.66801 42.78852   0.12140  0.00410  0.06670  0.99952
SN: 1303658     10 0.66788 0.66912 42.87677   0.14370  0.00410  0.01594  1.00000
SN: 1319058     10 0.66811 0.66951 42.96026   0.14810  0.00410  0.02529  0.99999
SN: 1310304     10 0.66881 0.67020 43.17606   0.15440  0.00410  0.02065  1.00000
SN: 1370247     10 0.66882 0.67022 43.04446   0.12880  0.00410  0.03898  1.00000
SN: 1250916     10 0.66948 0.67080 42.85611   0.14570  0.00410  0.07188  1.00000
SN: 1295794     10 0.67098 0.67164 42.98477   0.25300  0.00410  0.05330  0.98546
SN: 1326299     10 0.67382 0.67448 43.25623   0.18790  0.00400  0.10398  1.00000
SN: 1260645     10 0.67405 0.67462 43.07776   0.16430  0.00400  0.05673  0.99999
SN: 1329168     10 0.67651 0.67717 42.88104   0.15650  0.00400  0.02548  1.00000
SN: 1548070     10 0.67651 0.67716 43.09316   0.17940  0.00400  0.03218  1.00000
SN: 1296919     10 0.67698 0.67832 43.10996   0.20550  0.00400  0.04092  0.99999
SN: 1531078     10 0.67713 0.67847 43.27732   0.14780  0.00400  0.15310  0.99999
SN: 1336599     10 0.67747 0.67813 42.97176   0.25720  0.00400  0.04237  0.63500
SN: 1319667     10 0.67756 0.67818 42.97833   0.13850  0.00400  0.05190  0.99628
SN: 1311151     10 0.67765 0.67830 43.06067   0.21740  0.00400  0.04068  1.00000
SN: 1302738     10 0.67783 0.67900 43.01533   0.16470  0.00400  0.03000  1.00000
SN: 1908493     10 0.67829 0.67963 43.64332  310.61360  0.00400  0.06543  0.00000
SN: 1310916     10 0.67923 0.67983 42.77500   0.12690  0.00400  0.01665  0.99996
SN: 1795052     10 0.67924 0.68058 42.82066   0.15930  0.00400  0.05025  1.00000
SN: 1332795     10 0.67984 0.68047 43.17208   0.18630  0.00400  0.02937  0.99999
SN: 1334257     10 0.68005 0.68067 42.82351   0.12780  0.00400  0.03113  1.00000
SN: 1560099     10 0.68006 0.68072 43.21062   0.21350  0.00400  0.04011  0.99999
SN: 1263130     10 0.68017 0.68084 42.89085   0.20770  0.00400  0.03910  0.99998
SN: 1280792     10 0.68056 0.68123 42.76241   0.25990  0.00400  0.05520  0.99908
SN: 1927203     10 0.68069 0.68132 43.07914   0.15360  0.00400  0.05190  0.99429
SN: 1264606     10 0.68110 0.68176 42.90921   0.14990  0.00400  0.02928  0.99999
SN: 1330559     10 0.68131 0.68194 43.27252   0.19860  0.00400  0.07204  0.99999
SN: 1311884     10 0.68136 0.68269 42.92165   0.16170  0.00400  0.02661  1.00000
SN: 1256596     10 0.68138 0.68203 43.19093   0.16700  0.00400  0.03588  1.00000
SN: 1320030     10 0.68141 0.68207 43.02137   0.18550  0.00400  0.08575  0.99999
SN: 1277710     10 0.68179 0.68245 43.09865   0.20060  0.00400  0.06183  0.99997
SN: 1333489     10 0.68179 0.68244 43.24319   0.17050  0.00400  0.01959  1.00000
SN: 1346627     10 0.68193 0.68257 43.02899   0.14880  0.00400  0.06469  1.00000
SN: 1876304     10 0.68233 0.68356 43.46233   0.16480  0.00400  0.08405  0.99560
SN: 1433108     10 0.68283 0.68403 43.32511   0.15980  0.00400  0.01843  0.99998
SN: 1265169     10 0.68332 0.68453 43.01691   0.16410  0.00400  0.09636  0.99999
SN: 1299090     10 0.68339 0.68474 43.06216   0.14390  0.00400  0.06390  0.99853
SN: 1295509     10 0.68363 0.68428 42.90672   0.17120  0.00400  0.02531  0.99991
SN: 1265231     10 0.68397 0.68533 43.00344   0.22370  0.00400  0.03129  0.99996
SN: 1341743     10 0.68422 0.68487 43.03509   0.15870  0.00400  0.04808  1.00000
SN: 1251022     10 0.68428 0.68490 42.93845   0.12160  0.00400  0.01923  1.00000
SN: 1433114     10 0.68438 0.68506 43.03975   0.22870  0.00400  0.07044  0.99996
SN: 1509040     10 0.68507 0.68629 43.06083   0.17130  0.00400  0.03234  0.99988
SN: 1900124     10 0.68533 0.68669 43.38249   0.15840  0.00400  0.02738  0.99670
SN: 1308589     10 0.68576 0.68643 42.61171   0.26800  0.00400  0.03371  0.48850
SN: 1642178     10 0.68673 0.68740 42.99540   0.15990  0.00400  0.03051  1.00000
SN: 1896213     10 0.68688 0.68757 42.92535   0.20090  0.00400  0.03935  1.00000
SN: 1642158     10 0.68700 0.68826 43.15575   0.14140  0.00400  0.06856  0.99995
SN: 1588019     10 0.68766 0.68831 42.95521   0.15740  0.00400  0.03400  0.99893
SN: 1950043     10 0.68828 0.68891 43.09444   0.14790  0.00400  0.02996  0.95751
SN: 1861474     10 0.68966 0.69100 43.00716   0.14670  0.00400  0.05502  1.00000
SN: 1305308     10 0.68972 0.69112 43.24749   0.53340  0.00400  0.04154  0.99999
SN: 1933258     10 0.68972 0.69090 43.06192   0.16510  0.00400  0.04724  1.00000
SN: 1313434     10 0.69071 0.69194 43.11516   0.14460  0.00400  0.03059  1.00000
SN: 1310236     10 0.69085 0.69211 43.35080   0.12610  0.00400  0.05207  0.99995
SN: 1250120     10 0.69088 0.69207 43.09750   0.12180  0.00400  0.04809  0.99998
SN: 1255730     10 0.69107 0.69242 43.48378   0.34040  0.00400  0.02714  0.99999
SN: 1936353     10 0.69154 0.69290 43.25231   0.16210  0.00390  0.06722  0.99999
SN: 1320009     10 0.69164 0.69229 43.19875   0.17690  0.00390  0.02859  1.00000
SN: 1592067     10 0.69191 0.69314 43.02613   0.12850  0.00390  0.04306  0.99999
SN: 1333442     10 0.69209 0.69344 43.04946   0.21180  0.00390  0.02688  0.99998
SN: 1299033     10 0.69226 0.69363 43.13818   0.14640  0.00390  0.04314  1.00000
SN: 1487043     10 0.69226 0.69363 42.96869   0.16360  0.00390  0.05830  0.99991
SN: 1340253     10 0.69261 0.69380 43.08828   0.15690  0.00390  0.05727  1.00000
SN: 1252917     10 0.69277 0.69410 43.17084   0.23400  0.00390  0.03757  0.99997
SN: 1316853     10 0.69304 0.69445 43.01290   0.11400  0.00390  0.07485  0.99981
SN: 1370181     10 0.69310 0.69446 43.16052   0.18900  0.00390  0.04689  0.99905
SN: 1277716     10 0.69313 0.69377 43.03821   0.19480  0.00390  0.04635  0.99998
SN: 1590133     10 0.69362 0.69426 43.40829   0.29000  0.00390  0.20517  0.98093
SN: 1332709     10 0.69371 0.69431 43.26306   0.16640  0.00390  0.05300  1.00000
SN: 1333248     10 0.69395 0.69519 42.85868   0.13950  0.00390  0.05088  0.99999
